gvkey,splticrm,spsticrm,datadate,city,fic,ggroup,gind,gsector,gsubind,idbflag,incorp,naics,spcindcd,spcseccd,spcsrc,state,conm,tic,cusip
004818,A-,A-2,29/02/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/03/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,30/04/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/05/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,30/06/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/07/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/08/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,30/09/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/10/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,30/11/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/12/2016,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,31/01/2017,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004818,A-,A-2,28/02/2017,Irving,USA,2010,201030,20,20103010,B,DE,237990,240,925,B,TX,FLUOR CORP,FLR,343412102
004839,BB+,,31/01/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,28/02/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,31/03/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,30/04/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,31/05/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,30/06/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,31/07/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BB+,,31/08/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,30/09/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,31/10/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,30/11/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,31/12/2013,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,31/01/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,28/02/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,31/03/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,30/04/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,,31/05/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/06/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/07/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/08/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/09/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/10/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/11/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/12/2014,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/01/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,28/02/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/03/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/04/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/05/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/06/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/07/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/08/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/09/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/10/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,30/11/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/12/2015,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,31/01/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB-,A-3,29/02/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/03/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,30/04/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/05/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,30/06/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/07/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/08/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,30/09/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/10/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,30/11/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/12/2016,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,31/01/2017,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004839,BBB,A-2,28/02/2017,Dearborn,USA,2510,251020,25,25102010,B,DE,33611,120,976,B-,MI,FORD MOTOR CO,F,345370860
004885,AA-,A-1+,31/01/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,28/02/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/03/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/04/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/05/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/06/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/07/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/08/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/09/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/10/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/11/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/12/2013,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/01/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,28/02/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/03/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/04/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/05/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/06/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/07/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/08/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/09/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/10/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/11/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/12/2014,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/01/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,28/02/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/03/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/04/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/05/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/06/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/07/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/08/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/09/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/10/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/11/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/12/2015,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/01/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,29/02/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/03/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/04/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,31/05/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,AA-,A-1+,30/06/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,31/07/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,31/08/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,30/09/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,31/10/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,30/11/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,31/12/2016,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,31/01/2017,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004885,A+,A-1+,28/02/2017,San Mateo,USA,4020,402030,40,40203010,B,DE,523920,823,800,B,CA,FRANKLIN RESOURCES INC,BEN,354613101
004973,,,31/01/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,28/02/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/03/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/04/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/05/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/06/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/07/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/08/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/09/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/10/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/11/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/12/2013,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/01/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,28/02/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/03/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/04/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/05/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/06/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/07/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/08/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/09/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/10/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/11/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/12/2014,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/01/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,28/02/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/03/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/04/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/05/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,30/06/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/07/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004973,,,31/08/2015,Rolling Meadows,USA,4030,403010,40,40301010,D,DE,524210,330,800,A,IL,ARTHUR J GALLAGHER & CO,AJG,363576109
004990,BB+,,31/01/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BB+,,28/02/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BB+,,31/03/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BB+,,30/04/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/05/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/06/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/07/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/08/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/09/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/10/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/11/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/12/2013,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/01/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,28/02/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/03/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/04/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/05/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/06/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/07/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/08/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/09/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/10/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/11/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/12/2014,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/01/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,28/02/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/03/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/04/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/05/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/06/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/07/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/08/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/09/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/10/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/11/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/12/2015,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/01/2016,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,29/02/2016,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,31/03/2016,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
004990,BBB-,,30/04/2016,San Francisco,USA,2550,255040,25,25504010,B,DE,448140,452,976,A-,CA,GAP INC,GPS,364760108
